dates,products,state,US,amount,card,fico,balance,income,Fraud
3/17/22,Shopping,AL,TRUE,74.41,Discover,577,2011.58,21000,0
12/10/22,Groceries,AL,TRUE,202.74,Visa,555,1727.78,18000,0
10/15/22,Shopping,AL,TRUE,78.84,Visa,663,1435.94,18000,0
7/23/22,Shopping,AR,TRUE,262.02,Discover,484,3809.54,61000,0
7/29/22,Entertainment,AL,TRUE,51.87,Visa,690,1937.56,32000,0
1/29/22,Groceries,AR,TRUE,149.65,Mastercard,585,4272.69,71000,0
3/2/22,Shopping,AL,TRUE,114.21,Mastercard,721,1169.4,40000,0
5/6/22,Groceries,AL,TRUE,131.1,Mastercard,626,1585.27,34000,0
7/19/22,Groceries,AL,TRUE,145.02,Visa,621,4000.15,62000,0
5/27/22,Shopping,NA,FALSE,114.34,Discover,476,1701.68,20000,0
12/25/22,Shopping,AK,TRUE,81.06,Discover,474,1824.56,18000,0
6/5/22,Groceries,AK,TRUE,231.36,Discover,620,2171.17,19000,0
9/28/22,Shopping,AL,TRUE,252.2,Visa,513,4852.32,55000,0
1/15/22,Entertainment,AR,TRUE,70.46,Discover,585,1047.13,12000,0
11/2/22,Entertainment,CA,TRUE,101.72,Visa,618,1121.24,24000,0
3/7/22,Dining,NA,FALSE,211.66,Mastercard,552,1821.63,26000,0
7/27/22,Shopping,AL,TRUE,154.9,Amex,668,639.32,148000,0
10/18/22,Groceries,UT,TRUE,215.5,Discover,549,530.68,15000,0
3/13/22,Groceries,AZ,TRUE,198.97,Visa,554,1974.57,17000,0
3/27/22,Entertainment,AL,TRUE,96.17,Discover,604,1765.61,19000,0
11/12/22,Entertainment,AL,TRUE,309.43,Visa,491,4455.01,85000,0
4/23/22,Entertainment,AL,TRUE,124.16,Mastercard,577,1855.73,28000,0
2/15/22,Groceries,AL,TRUE,232.82,Amex,783,20559.05,431000,0
9/1/22,Groceries,NA,FALSE,134.54,Visa,695,2371.64,44000,0
10/14/22,Groceries,AK,TRUE,80.88,Visa,850,1806.25,149000,0
3/25/22,Shopping,AL,TRUE,61.2,Mastercard,478,9191.24,83000,1
11/15/22,Entertainment,AK,TRUE,204.94,Discover,665,655.64,177000,0
6/30/22,Entertainment,AK,TRUE,192.25,Visa,756,909.35,126000,0
9/30/22,Groceries,AK,TRUE,169.9,Discover,585,1229.61,20000,0
9/19/22,Shopping,AL,TRUE,270.73,Amex,606,3106.07,81000,0
2/25/22,Groceries,AL,TRUE,66.8,Visa,767,1370.04,137000,0
7/14/22,Groceries,AR,TRUE,171.4,Visa,452,1279.19,68000,0
10/20/22,Shopping,AL,TRUE,90.64,Mastercard,716,1632.93,20000,0
8/6/22,Dining,AL,TRUE,73.7,Visa,679,1001.63,123000,0
11/9/22,Groceries,CA,TRUE,199.81,Discover,570,1018.84,17000,0
4/27/22,Shopping,AK,TRUE,262.73,Amex,520,4048.79,83000,0
12/10/22,Entertainment,NA,FALSE,297.25,Amex,636,4437.31,80000,0
1/12/22,Entertainment,AK,TRUE,84.11,Visa,634,1313.1,19000,0
12/26/22,Groceries,OK,TRUE,120.94,Mastercard,657,1625.61,73000,0
12/24/22,Shopping,AR,TRUE,97.75,Mastercard,584,1739.48,22000,0
2/10/22,Shopping,AL,TRUE,101.58,Discover,611,2070.71,18000,0
7/4/22,Travel,AZ,TRUE,759.93,Visa,763,10796.07,74000,1
2/26/22,Shopping,AZ,TRUE,253.9,Visa,561,5193.1,72000,0
3/9/22,Entertainment,AL,TRUE,296.21,Visa,604,2906.88,83000,0
9/28/22,Shopping,AK,TRUE,66.18,Amex,609,4908.35,89000,1
9/22/22,Groceries,AL,TRUE,131.86,Discover,484,4049.82,86000,0
6/1/22,Shopping,AK,TRUE,262.54,Amex,563,5357.03,82000,0
2/26/22,Dining,AL,TRUE,156.36,Amex,641,1263.99,22000,0
9/9/22,Dining,AL,TRUE,114.17,Mastercard,723,800.93,128000,0
12/12/22,Shopping,AK,TRUE,135.99,Amex,693,1220.43,121000,0
9/27/22,Dining,AL,TRUE,171.28,Visa,600,2536.88,87000,0
8/21/22,Entertainment,AL,TRUE,97.88,Visa,453,8451.19,85000,0
2/13/22,Shopping,AL,TRUE,66.32,Visa,678,3154.06,37000,1
5/10/22,Groceries,AZ,TRUE,249.37,Visa,561,1864.44,21000,0
11/29/22,Shopping,AK,TRUE,88.77,Visa,529,9381.65,116000,1
1/22/22,Shopping,NA,FALSE,78.73,Visa,736,1858.9,48000,1
10/23/22,Groceries,NA,FALSE,186.71,Visa,563,2270.8,26000,0
1/17/22,Shopping,AL,TRUE,250.09,Mastercard,578,4178.77,58000,0
6/25/22,Entertainment,AK,TRUE,197.13,Visa,760,1757.01,163000,0
1/4/22,Entertainment,NA,FALSE,321.42,Visa,484,5637.43,73000,0
4/10/22,Entertainment,AR,TRUE,309.47,Mastercard,496,3254.41,103000,0
10/17/22,Entertainment,NA,FALSE,46.8,Discover,673,2598.84,55000,0
11/15/22,Dining,NA,FALSE,123.25,Visa,689,10459.23,55000,0
2/11/22,Dining,NA,FALSE,61.98,Visa,730,8411.71,122000,1
9/19/22,Shopping,AR,TRUE,150.74,Amex,592,-1200.09,149000,0
3/31/22,Shopping,AL,TRUE,76.45,Discover,677,648.17,23000,0
2/14/22,Entertainment,AL,TRUE,304.95,Amex,582,5287.27,82000,0
1/29/22,Groceries,AZ,TRUE,107.75,Mastercard,704,1884.62,51000,0
9/1/22,Groceries,AL,TRUE,261.89,Visa,581,1045.53,24000,0
10/31/22,Travel,AZ,TRUE,1266.11,Amex,467,3536.51,78000,0
1/23/22,Shopping,AK,TRUE,265.25,Discover,408,3370.7,79000,0
12/5/22,Shopping,AK,TRUE,107.68,Visa,727,1272.54,33000,0
11/27/22,Entertainment,AL,TRUE,280.01,Amex,614,3431.47,64000,0
2/6/22,Entertainment,NA,FALSE,51.3,Visa,698,1260.51,28000,0
6/26/22,Groceries,AR,TRUE,89.33,Visa,737,585.18,126000,0
8/3/22,Entertainment,AK,TRUE,295.91,Discover,570,6759.94,92000,0
3/20/22,Dining,AL,TRUE,118.22,Visa,457,9576.95,99000,0
7/2/22,Groceries,AK,TRUE,130.37,Discover,746,1366.44,39000,0
3/27/22,Shopping,AL,TRUE,77.08,Visa,651,1556.11,131000,1
7/26/22,Groceries,AL,TRUE,126.43,Visa,660,767.9,159000,1
12/14/22,Entertainment,GA,TRUE,126.23,Discover,474,1829.64,21000,0
11/25/22,Shopping,NA,FALSE,244.45,Mastercard,648,4102.85,67000,0
11/13/22,Shopping,AK,TRUE,248.86,Visa,553,4161.66,89000,0
8/4/22,Dining,AR,TRUE,208.53,Visa,521,4129.55,79000,0
2/20/22,Groceries,AL,TRUE,90.83,Visa,752,954.77,142000,0
11/22/22,Dining,DE,TRUE,123.44,Discover,541,1047.84,24000,0
2/15/22,Groceries,AL,TRUE,125.66,Visa,726,1878.24,37000,0
1/3/22,Entertainment,AR,TRUE,45.7,Mastercard,711,1274.19,49000,0
10/12/22,Entertainment,AK,TRUE,269.9,Visa,421,2659.8,113000,0
7/23/22,Shopping,AL,TRUE,145.7,Visa,755,685.17,156000,0
5/16/22,Shopping,AK,TRUE,61.06,Visa,569,2244.33,15000,0
2/6/22,Travel,AK,TRUE,1316.69,Visa,673,1688.96,59000,0
6/2/22,Groceries,AL,TRUE,80.97,Mastercard,713,867.44,156000,0
9/19/22,Shopping,AL,TRUE,251.55,Amex,544,5758.66,72000,0
9/30/22,Dining,MN,TRUE,140.93,Mastercard,668,1198.89,28000,0
11/21/22,Shopping,AK,TRUE,146.27,Visa,677,4122.05,115000,0
9/28/22,Shopping,NA,FALSE,92.19,Mastercard,758,2192.05,41000,0
6/27/22,Dining,NA,FALSE,190.88,Amex,456,2995.3,102000,0
6/8/22,Groceries,AR,TRUE,191.28,Visa,615,2934.11,26000,0
5/8/22,Groceries,AZ,TRUE,73.01,Visa,620,600.86,140000,0
5/1/22,Entertainment,AL,TRUE,52.82,Mastercard,648,1623.09,35000,0
2/12/22,Entertainment,AL,TRUE,92.29,Discover,582,915.71,17000,0
10/3/22,Shopping,NA,FALSE,84.91,Discover,589,1287.35,17000,0
4/10/22,Shopping,WV,TRUE,234.28,Amex,660,6597.82,69000,0
12/30/22,Groceries,AZ,TRUE,83.02,Amex,647,9444.03,131000,0
4/26/22,Groceries,AL,TRUE,171.71,Visa,577,1876.01,20000,0
7/24/22,Groceries,AZ,TRUE,120.63,Visa,657,2808.04,41000,0
11/15/22,Groceries,AK,TRUE,195.67,Visa,639,1075.78,16000,0
7/12/22,Groceries,AL,TRUE,87.33,Discover,745,-391.01,129000,0
10/5/22,Shopping,AL,TRUE,73.01,Discover,640,599.81,16000,0
2/3/22,Groceries,AL,TRUE,134.67,Mastercard,612,2320.23,38000,0
7/2/22,Entertainment,AK,TRUE,119.25,Visa,666,1662.92,22000,0
10/6/22,Groceries,AL,TRUE,204.74,Discover,598,952.37,30000,0
12/10/22,Shopping,AL,TRUE,721.19,Amex,782,20660.57,397000,1
4/27/22,Dining,AZ,TRUE,92.9,Visa,817,-420.05,140000,0
6/4/22,Groceries,NA,FALSE,154.85,Visa,494,3829.03,87000,0
4/24/22,Groceries,AL,TRUE,79.6,Mastercard,614,1427.35,102000,0
10/16/22,Groceries,HI,TRUE,137.34,Amex,718,2330.93,39000,0
3/7/22,Dining,AR,TRUE,151.74,Discover,601,685.61,30000,0
12/15/22,Travel,AL,TRUE,19503.96,Visa,715,20564.1,499000,1
7/11/22,Dining,AL,TRUE,189.88,Amex,559,5829.94,85000,0
6/5/22,Shopping,AL,TRUE,240.07,Visa,382,4444.42,85000,0
1/14/22,Dining,AZ,TRUE,142.99,Discover,566,1579.59,20000,0
11/20/22,Dining,AK,TRUE,140.45,Visa,548,1575.9,21000,0
4/9/22,Groceries,AK,TRUE,158.25,Visa,456,4522.85,77000,0
12/23/22,Dining,AL,TRUE,102.62,Visa,721,-903.23,162000,0
7/22/22,Groceries,AK,TRUE,75.87,Discover,674,-197.35,133000,0
5/24/22,Entertainment,AL,TRUE,218.25,Visa,850,2572.55,111000,0
11/12/22,Shopping,NA,FALSE,256.34,Visa,489,5410.97,89000,0
4/9/22,Groceries,AK,TRUE,188.63,Discover,527,1721.98,19000,0
11/3/22,Dining,AZ,TRUE,195.05,Mastercard,603,2219.22,91000,0
12/27/22,Dining,NA,FALSE,111.67,Mastercard,848,1244.33,131000,0
9/17/22,Dining,AK,TRUE,94.39,Amex,850,1460.05,141000,0
3/4/22,Dining,AL,TRUE,208.83,Amex,531,6026.76,89000,0
10/18/22,Entertainment,AL,TRUE,49.09,Visa,635,2339.1,12000,0
1/9/22,Groceries,AR,TRUE,146.56,Amex,722,6702.23,64000,0
2/13/22,Groceries,AZ,TRUE,145.88,Mastercard,548,7953.38,78000,0
7/21/22,Shopping,NC,TRUE,257.61,Visa,475,8115.67,54000,0
9/15/22,Groceries,AK,TRUE,223.29,Amex,655,1449.72,26000,0
6/16/22,Dining,AL,TRUE,219.46,Amex,497,4743.1,71000,0
8/30/22,Groceries,AL,TRUE,129.55,Amex,603,1613.45,44000,0
12/20/22,Dining,AL,TRUE,103.42,Amex,747,-719.07,123000,0
7/16/22,Dining,AK,TRUE,141.81,Visa,619,9511.44,95000,0
12/9/22,Groceries,PA,TRUE,160.94,Visa,587,1999.77,79000,0
10/22/22,Groceries,AZ,TRUE,100.34,Mastercard,714,1936.16,39000,0
11/20/22,Entertainment,AL,TRUE,193.68,Amex,761,1953.77,122000,0
12/20/22,Shopping,AK,TRUE,263.21,Visa,539,3134.51,87000,0
5/3/22,Entertainment,WV,TRUE,303.14,Amex,546,6067.7,87000,0
2/2/22,Dining,AL,TRUE,151.74,Visa,654,796.21,18000,0
8/20/22,Entertainment,AK,TRUE,64.71,Visa,711,1288.31,32000,0
8/8/22,Shopping,AL,TRUE,271.56,Amex,691,5005.87,53000,0
1/25/22,Entertainment,NA,FALSE,291.39,Mastercard,508,7535.11,60000,0
3/5/22,Shopping,AZ,TRUE,142.87,Amex,790,2584.79,123000,0
3/17/22,Groceries,NA,FALSE,78.91,Mastercard,785,598.07,148000,0
6/17/22,Shopping,AL,TRUE,61.47,Visa,702,1481.11,43000,1
1/10/22,Entertainment,AK,TRUE,98.32,Visa,624,1548.02,24000,0
6/7/22,Groceries,NA,FALSE,162.65,Amex,641,3655.27,68000,0
7/27/22,Dining,NA,FALSE,97.12,Amex,726,95.26,156000,0
6/18/22,Shopping,AK,TRUE,68.14,Visa,615,929.6,25000,0
5/10/22,Entertainment,AL,TRUE,194.34,Amex,733,118.63,137000,0
11/29/22,Shopping,AR,TRUE,95.39,Discover,531,1733.55,29000,0
3/4/22,Groceries,NA,FALSE,116.98,Mastercard,804,2311.23,34000,0
2/19/22,Shopping,AL,TRUE,93.46,Mastercard,657,2419.94,45000,0
7/23/22,Shopping,AZ,TRUE,147.83,Amex,746,2620.22,116000,0
12/22/22,Entertainment,AZ,TRUE,134.08,Discover,566,1388.47,17000,0
5/15/22,Groceries,AL,TRUE,141.49,Amex,674,4372.64,99000,0
11/16/22,Groceries,AL,TRUE,186.77,Discover,514,2323.33,21000,0
3/26/22,Shopping,AL,TRUE,110.33,Amex,674,3086.85,56000,0
5/16/22,Dining,NA,FALSE,106.21,Amex,645,605.34,167000,0
12/5/22,Entertainment,LA,TRUE,109.32,Amex,602,10473.9,116000,0
9/8/22,Shopping,AL,TRUE,76.25,Amex,541,2059.86,15000,0
4/3/22,Entertainment,AL,TRUE,290.38,Visa,350,4069.75,49000,0
5/3/22,Shopping,AZ,TRUE,239.62,Visa,704,4891.5,84000,0
9/18/22,Entertainment,NA,FALSE,93.35,Mastercard,815,11280.51,99000,0
5/28/22,Entertainment,AL,TRUE,128.46,Visa,603,2178.12,16000,0
10/17/22,Shopping,NA,FALSE,47.78,Amex,616,10885.65,119000,0
1/23/22,Groceries,AR,TRUE,112.07,Mastercard,691,1169.86,47000,0
8/28/22,Dining,AL,TRUE,117.44,Amex,850,2503.14,165000,0
8/31/22,Entertainment,AL,TRUE,278.73,Mastercard,557,6892.6,75000,0
6/27/22,Groceries,AL,TRUE,81.95,Discover,769,-17.93,130000,0
7/9/22,Shopping,AL,TRUE,149.63,Amex,656,2124.76,152000,0
5/2/22,Shopping,AR,TRUE,258.67,Visa,671,4724.67,84000,0
1/4/22,Groceries,AK,TRUE,66.77,Visa,791,1821.47,128000,1
3/24/22,Entertainment,AL,TRUE,301.24,Amex,425,5133.25,114000,0
11/14/22,Dining,AL,TRUE,132.22,Amex,781,449.85,109000,0
6/30/22,Shopping,NA,FALSE,68.81,Mastercard,540,2110.15,24000,0
4/17/22,Shopping,TX,TRUE,243.38,Mastercard,651,5790.73,93000,0
5/21/22,Shopping,AL,TRUE,249.52,Visa,547,6554.44,72000,0
9/13/22,Entertainment,NA,FALSE,92.79,Discover,572,1467.97,23000,0
3/1/22,Shopping,AZ,TRUE,101.53,Visa,671,1970.05,43000,0
6/10/22,Dining,MN,TRUE,107.87,Mastercard,653,135.3,134000,0
11/9/22,Groceries,AZ,TRUE,189.18,Amex,510,5849.93,68000,0
5/5/22,Entertainment,UT,TRUE,47.33,Mastercard,676,1584.26,31000,0
12/9/22,Shopping,AL,TRUE,262.31,Amex,565,6788.29,77000,0
8/6/22,Shopping,AK,TRUE,87.92,Mastercard,731,1826.06,42000,0
12/29/22,Dining,AL,TRUE,138.76,Mastercard,550,841.35,27000,0
11/11/22,Travel,AZ,TRUE,489.8,Mastercard,658,1065.37,19000,0
2/21/22,Dining,AL,TRUE,81.28,Mastercard,677,1561.03,49000,0
12/5/22,Entertainment,AR,TRUE,299.4,Amex,459,5219.78,80000,0
8/5/22,Shopping,NA,FALSE,226.94,Visa,551,4718.93,79000,0
8/27/22,Shopping,AR,TRUE,256,Visa,554,2729.5,83000,0
8/8/22,Groceries,AZ,TRUE,81.06,Visa,691,-111.68,149000,0
2/8/22,Groceries,AL,TRUE,87.21,Mastercard,699,920.62,127000,0
3/20/22,Entertainment,AZ,TRUE,50.6,Amex,634,1738.78,16000,0
9/13/22,Shopping,AL,TRUE,252.51,Amex,539,4415.37,77000,0
11/29/22,Shopping,NA,FALSE,150.17,Visa,769,266.02,111000,0
12/27/22,Entertainment,AL,TRUE,209,Amex,761,1758.79,162000,0
1/3/22,Shopping,AL,TRUE,234.45,Amex,528,4975.39,80000,0
3/29/22,Dining,AL,TRUE,90.73,Visa,850,-544.74,166000,0
2/15/22,Travel,AL,TRUE,1793.28,Visa,598,5280.75,49000,0
7/28/22,Entertainment,VT,TRUE,323.01,Visa,530,3897.28,75000,0
2/10/22,Shopping,AL,TRUE,154.96,Mastercard,730,191.89,134000,0
4/20/22,Entertainment,CA,TRUE,48.91,Amex,706,1571.83,21000,0
6/30/22,Shopping,AL,TRUE,248.69,Visa,541,5556.84,79000,0
2/5/22,Groceries,NA,FALSE,87.94,Mastercard,621,8474.24,113000,0
10/6/22,Shopping,AL,TRUE,61.16,Discover,540,2306.11,14000,0
11/25/22,Entertainment,NA,FALSE,117.44,Visa,575,1731.08,14000,0
9/6/22,Entertainment,AR,TRUE,316.95,Discover,542,7635.16,57000,0
2/20/22,Groceries,AK,TRUE,121.72,Mastercard,672,1192.3,32000,0
12/29/22,Groceries,AZ,TRUE,151.12,Visa,575,6185.7,59000,0
8/28/22,Dining,AR,TRUE,161.37,Discover,616,925.36,18000,0
1/7/22,Dining,AL,TRUE,221.7,Mastercard,504,6091.12,84000,0
10/17/22,Groceries,AK,TRUE,117.35,Visa,751,1434.46,35000,0
8/3/22,Dining,AK,TRUE,104.34,Mastercard,731,1035.08,138000,0
2/11/22,Travel,NA,FALSE,564.04,Visa,577,1279.4,27000,0
9/20/22,Groceries,AL,TRUE,247.18,Visa,624,1137.96,21000,0
6/18/22,Travel,AR,TRUE,608.27,Mastercard,653,387.67,18000,0
3/24/22,Entertainment,AL,TRUE,55.61,Mastercard,642,1203.1,40000,0
7/30/22,Groceries,AZ,TRUE,215.97,Visa,490,1416.31,13000,0
2/19/22,Dining,AK,TRUE,167.9,Amex,629,3630.45,90000,0
4/26/22,Dining,AZ,TRUE,139.93,Visa,630,1341.7,14000,0
4/29/22,Entertainment,AL,TRUE,337.77,Visa,517,5738.22,85000,0
8/11/22,Dining,AZ,TRUE,87.58,Discover,596,1606.91,48000,0
5/23/22,Shopping,AR,TRUE,96.19,Amex,666,1729.12,38000,0
3/20/22,Groceries,AR,TRUE,189.82,Visa,659,1991,17000,0
2/25/22,Shopping,AK,TRUE,1599.41,Visa,784,19685.09,711000,1
12/21/22,Shopping,AL,TRUE,236.36,Visa,507,5049.07,66000,0
5/9/22,Dining,FL,TRUE,229.58,Amex,482,7087.61,90000,0
1/16/22,Entertainment,AR,TRUE,89.68,Discover,512,10943.94,126000,0
8/26/22,Shopping,AL,TRUE,69.83,Mastercard,474,6478.59,91000,1
6/7/22,Shopping,AK,TRUE,56.03,Amex,642,1836.13,27000,0
7/17/22,Shopping,AL,TRUE,92.73,Visa,703,2449.49,59000,0
3/18/22,Shopping,AK,TRUE,148.95,Mastercard,713,247.2,172000,0
12/24/22,Groceries,AZ,TRUE,166.1,Visa,455,4965.93,58000,0
4/28/22,Entertainment,AZ,TRUE,224.01,Discover,741,765.15,120000,0
2/6/22,Entertainment,AK,TRUE,111.66,Discover,605,1973.51,23000,0
3/5/22,Groceries,AL,TRUE,154.4,Visa,490,5179.01,77000,0
5/4/22,Groceries,AK,TRUE,112.05,Amex,572,3546.55,84000,0
2/20/22,Dining,AR,TRUE,190.47,Visa,671,4720.76,71000,0
1/15/22,Entertainment,AR,TRUE,132.56,Visa,700,897,15000,0
9/13/22,Shopping,AZ,TRUE,78.41,Visa,558,2375.85,22000,0
11/29/22,Entertainment,AK,TRUE,46.53,Amex,654,1234.37,32000,0
5/7/22,Shopping,AR,TRUE,105.4,Discover,627,1728.03,18000,0
2/12/22,Groceries,AR,TRUE,168.9,Amex,528,3331.5,85000,0
8/6/22,Groceries,AL,TRUE,378.57,Visa,775,23741.82,490000,0
5/17/22,Shopping,AL,TRUE,65.29,Visa,635,469.98,40000,1
6/10/22,Groceries,AZ,TRUE,170.54,Discover,512,399.23,22000,0
10/23/22,Shopping,AR,TRUE,70.04,Visa,666,1038.49,15000,1
9/2/22,Entertainment,PA,TRUE,56.22,Amex,726,2584.61,40000,0
10/8/22,Groceries,AL,TRUE,85.77,Visa,797,-498.95,106000,0
11/15/22,Travel,AK,TRUE,1002.88,Visa,600,1880.31,29000,1
4/26/22,Entertainment,AR,TRUE,205.79,Visa,845,711.36,88000,0
11/20/22,Shopping,AL,TRUE,252.05,Amex,688,3770.52,69000,0
2/13/22,Shopping,AZ,TRUE,254.54,Amex,539,6077.35,86000,0
9/17/22,Dining,AL,TRUE,113.32,Amex,850,2818.86,142000,0
8/21/22,Entertainment,AL,TRUE,57.06,Discover,731,2006.21,37000,0
5/7/22,Dining,AL,TRUE,201.4,Visa,588,6288.58,85000,0
12/6/22,Groceries,AL,TRUE,259.85,Visa,598,1826.83,19000,0
8/27/22,Shopping,NA,FALSE,151.61,Mastercard,695,994.43,158000,0
7/20/22,Entertainment,AL,TRUE,294.15,Visa,623,3467.88,93000,0
1/19/22,Shopping,AR,TRUE,146.87,Amex,753,201.78,154000,0
5/28/22,Shopping,AL,TRUE,1471.05,Mastercard,765,24147.13,604000,1
2/21/22,Shopping,AL,TRUE,39.38,Mastercard,735,3271.78,131000,1
8/28/22,Shopping,AK,TRUE,149.87,Visa,624,70.1,119000,0
10/6/22,Dining,AR,TRUE,210.66,Amex,645,5375.06,73000,0
3/8/22,Shopping,NA,FALSE,156.53,Visa,769,79.31,134000,0
5/21/22,Dining,AL,TRUE,109.56,Amex,655,10425.9,94000,0
7/4/22,Entertainment,AZ,TRUE,95.84,Visa,614,1687.47,23000,0
12/16/22,Groceries,AK,TRUE,136.13,Amex,455,4973.26,82000,0
5/24/22,Travel,AL,TRUE,1106.61,Amex,805,410.07,117000,1
7/23/22,Dining,AK,TRUE,79.51,Mastercard,627,2188.05,51000,0
3/5/22,Groceries,AL,TRUE,134.81,Amex,648,4220.02,81000,0
11/24/22,Shopping,NA,FALSE,237.73,Discover,496,3709.51,76000,0
10/1/22,Groceries,AL,TRUE,138.04,Mastercard,608,6425.61,90000,0
3/12/22,Shopping,AL,TRUE,76.25,Discover,617,1159.7,17000,0
7/30/22,Groceries,AZ,TRUE,80.26,Visa,607,10788.72,75000,0
8/21/22,Entertainment,AL,TRUE,338.96,Visa,592,3067.86,85000,0
9/20/22,Dining,NH,TRUE,115.41,Mastercard,848,2205.55,142000,0
12/5/22,Groceries,AR,TRUE,124.4,Mastercard,670,1464.61,38000,0
3/22/22,Entertainment,AL,TRUE,90.81,Visa,576,747.54,26000,0
4/2/22,Groceries,AK,TRUE,77.3,Mastercard,573,90.02,134000,0
1/4/22,Dining,AR,TRUE,197.38,Mastercard,478,7192.33,77000,0
12/25/22,Entertainment,AZ,TRUE,328.31,Amex,478,4982.39,87000,0
12/30/22,Dining,AL,TRUE,175.24,Visa,547,2249.99,99000,0
9/21/22,Entertainment,ND,TRUE,88.16,Discover,583,1103.11,16000,0
7/26/22,Entertainment,AL,TRUE,49.44,Visa,677,2449.76,30000,0
5/2/22,Groceries,AR,TRUE,71.45,Mastercard,626,363.12,138000,0
11/29/22,Shopping,NA,FALSE,60.18,Discover,599,11563.27,1.00E+05,0
2/25/22,Entertainment,AL,TRUE,89.76,Discover,565,1352.22,21000,0
9/17/22,Dining,AR,TRUE,128.84,Mastercard,607,1459.89,21000,0
9/27/22,Dining,AK,TRUE,209.07,Amex,645,2975.85,75000,0
3/25/22,Groceries,AZ,TRUE,65.96,Amex,635,899.81,180000,0
1/8/22,Dining,NA,FALSE,74.39,Visa,744,2574.39,49000,0
9/18/22,Groceries,AZ,TRUE,136.5,Amex,521,5017.51,81000,0
8/5/22,Groceries,AZ,TRUE,156.72,Mastercard,601,8046.54,76000,0
8/18/22,Groceries,NA,FALSE,429.58,Amex,788,18295.56,498000,0
7/16/22,Shopping,AL,TRUE,948.73,Amex,746,23438.42,560000,0
9/28/22,Shopping,AL,TRUE,69.56,Mastercard,573,957.11,27000,0
8/1/22,Groceries,AL,TRUE,121.44,Mastercard,654,1707.52,41000,0
3/11/22,Groceries,MA,TRUE,120.5,Amex,515,3311.42,73000,0
10/2/22,Entertainment,AZ,TRUE,47.14,Visa,699,1422.18,24000,0
11/29/22,Groceries,NA,FALSE,118.36,Mastercard,691,1979.89,48000,0
10/18/22,Dining,IL,TRUE,202.22,Amex,691,7905.3,89000,0
1/28/22,Dining,NA,FALSE,182.78,Visa,567,1230.56,17000,0
8/13/22,Entertainment,AL,TRUE,274.76,Mastercard,543,5476.3,75000,0
1/28/22,Groceries,AK,TRUE,185.13,Visa,582,5130.5,79000,0
11/13/22,Shopping,AL,TRUE,1036.81,Mastercard,771,23194.54,429000,0
7/11/22,Shopping,NA,FALSE,96.55,Mastercard,741,8736.29,126000,1
9/26/22,Groceries,AL,TRUE,220.6,Visa,633,1687.94,15000,0
2/1/22,Groceries,IA,TRUE,76.07,Amex,596,9507.04,101000,0
11/5/22,Shopping,AK,TRUE,81.57,Visa,536,1313.75,14000,0
1/17/22,Groceries,NA,FALSE,211.88,Visa,606,1438.67,16000,0
1/15/22,Dining,NA,FALSE,216.54,Amex,609,5625.1,119000,0
11/6/22,Shopping,AL,TRUE,84.2,Discover,611,1925.92,38000,1
12/11/22,Groceries,WY,TRUE,124.27,Amex,322,4974.31,101000,0
5/25/22,Entertainment,NA,FALSE,191.37,Amex,594,-478.37,129000,0
9/15/22,Travel,AL,TRUE,463.94,Discover,581,1050.71,24000,0
9/28/22,Shopping,AR,TRUE,73.2,Discover,536,1835.04,30000,0
3/13/22,Entertainment,AL,TRUE,306.12,Mastercard,513,4162.19,63000,0
2/7/22,Dining,AK,TRUE,91.84,Mastercard,737,-1892.32,151000,0
9/25/22,Entertainment,MI,TRUE,110.29,Mastercard,643,9948.04,128000,0
1/30/22,Groceries,AK,TRUE,120.59,Mastercard,521,5676.99,84000,0
6/8/22,Dining,AL,TRUE,79.63,Visa,628,2264.39,49000,0
2/9/22,Entertainment,AZ,TRUE,301.55,Mastercard,603,3729.49,111000,0
6/5/22,Groceries,AZ,TRUE,63.3,Discover,635,9132.41,115000,0
8/28/22,Shopping,AL,TRUE,224.93,Visa,624,7011.15,75000,0
8/12/22,Shopping,MN,TRUE,250.28,Mastercard,535,2946.35,67000,0
11/9/22,Shopping,AL,TRUE,47.23,Visa,660,11502.09,127000,1
8/30/22,Groceries,AZ,TRUE,158.42,Mastercard,485,2386.53,63000,0
4/1/22,Entertainment,AK,TRUE,421.99,Mastercard,728,24784.36,546000,0
4/16/22,Shopping,AR,TRUE,89.08,Amex,692,2397.82,44000,0
2/21/22,Groceries,AL,TRUE,87.11,Mastercard,804,-487.93,161000,0
5/4/22,Groceries,AK,TRUE,88.56,Mastercard,573,1258.06,139000,0
12/13/22,Dining,NA,FALSE,102.87,Visa,701,1447.31,184000,0
8/18/22,Groceries,NA,FALSE,104.32,Visa,639,1883.66,25000,0
2/15/22,Groceries,AZ,TRUE,195.54,Visa,479,7591.84,76000,0
10/30/22,Shopping,AZ,TRUE,83.56,Mastercard,661,1570.52,23000,0
9/2/22,Shopping,AK,TRUE,91.47,Visa,548,2022.05,19000,0
3/6/22,Groceries,AK,TRUE,134.47,Amex,602,4484.26,75000,0
10/21/22,Groceries,SD,TRUE,62.79,Amex,763,2018.74,118000,0
9/1/22,Shopping,AL,TRUE,66.78,Amex,604,1130.55,31000,0
12/18/22,Entertainment,AK,TRUE,52.55,Visa,645,1591.67,40000,0
12/18/22,Shopping,AL,TRUE,30.92,Visa,655,2062.63,43000,1
